X Y Z
-22.649889 -13.118049 119.044841
-21.533056 -8.849542 118.303500
-20.140365 -5.113868 116.618794
-18.557446 -2.072275 114.227303
-16.871865 0.220814 111.374766
-15.163665 1.796778 108.277324
-13.499370 2.742166 105.101566
-11.929484 3.169249 101.961081
-10.488716 3.193627 98.923453
-9.197906 2.920267 96.021655
-8.066733 2.436682 93.265601
-7.096563 1.811027 90.651711
-6.283050 1.093057 88.169858
-5.618325 0.316410 85.807895
-5.092741 -0.498729 83.554333
-4.696193 -1.343100 81.399744
-4.419099 -2.216216 79.337402
-4.253094 -3.124656 77.363532
-4.191524 -4.080797 75.477418
-4.229791 -5.101929 73.681558
-4.365591 -6.209690 71.981985
-4.599098 -7.429735 70.388849
-4.933095 -8.791546 68.917346
-5.373085 -10.328243 67.589106
-5.927359 -12.076223 66.434120
-6.607016 -14.074345 65.493364
-7.425848 -16.362256 64.822180
-8.400029 -18.977230 64.494470
-9.547413 -21.948632 64.607512
-10.886217 -25.288772 65.286779
-12.432716 -28.978641 66.689320
-14.197502 -32.947099 69.002819
-16.179762 -37.043079 72.435357
-18.359217 -41.003368 77.188485
-20.685854 -44.424781 83.404959
-23.068920 -46.759450 91.086099
-25.368779 -47.361985 99.987410
-27.397742 -45.616587 109.528270
-28.936981 -41.143546 118.782218
-29.773057 -34.021631 126.616937
-29.747869 -24.900205 131.989485
-28.804204 -14.887565 134.285010
-27.005311 -5.227637 133.513793
-24.517903 3.071839 130.250572
-21.567209 9.466855 125.370270
-18.385274 13.886003 119.747769
-15.171533 16.587117 114.060840
-12.073363 17.977770 108.730729
-9.183882 18.478362 103.957515
-6.549904 18.448832 99.791259
-4.183540 18.165331 96.199617
-2.073391 17.824841 93.116609
-0.193611 17.560716 90.471982
1.489490 17.459577 88.206205
3.012969 17.575497 86.276599
4.414360 17.940443 84.658769
5.729894 18.571173 83.345940
6.993378 19.473163 82.347626
8.235448 20.642052 81.688220
9.482912 22.062967 81.405582
10.758006 23.707920 81.549295
12.077381 25.531496 82.177977
13.450716 27.465186 83.354695
14.878877 29.411151 85.139379
16.351697 31.236975 87.577089
17.845607 32.773969 90.681531
19.321660 33.822656 94.414578
20.724759 34.169417 98.665052
21.985216 33.616830 103.233324
23.023648 32.025943 107.831017
23.759707 29.361761 112.104589
24.123825 25.726370 115.685372
24.069701 21.362632 118.257018
23.584105 16.619511 119.619749
22.690801 11.886132 119.727639
21.447186 7.516628 118.685005
19.934712 3.771516 116.705874
18.246147 0.791660 114.055185
16.473225 -1.394945 110.993512
14.697249 -2.845055 107.739704
12.983702 -3.665325 104.454851
11.380550 -3.981527 101.243049
9.919222 -3.916803 98.161625
8.617095 -3.579211 95.234404
7.480575 -3.056504 92.464024
6.508124 -2.415553 89.841549
5.692925 -1.704229 87.353086
5.025058 -0.954284 84.983892
4.493184 -0.184355 82.720623
4.085792 0.597335 80.552385
3.792097 1.390756 78.471082
3.602659 2.202350 76.471436
3.509815 3.043782 74.550883
3.507955 3.931109 72.709538
3.593724 4.884286 70.950294
3.766164 5.926958 69.279142
4.026836 7.086451 67.705780
4.379937 8.393893 66.244589
4.832413 9.884339 64.916068
5.394078 11.596746 63.748868
6.077691 13.573542 62.782561
6.898959 15.859377 62.071321
7.876349 18.498445 61.688619
9.030561 21.529411 61.732882
10.383401 24.976572 62.333682
11.955660 28.835418 63.657176
13.763470 33.050570 65.907992
15.812475 37.484678 69.322321
18.089191 41.879656 74.143680
20.549411 45.818158 80.570115
23.104800 48.705174 88.663358
25.611344 49.804228 98.223827
27.866650 48.368317 108.667195
29.625341 43.878767 118.981715
30.638778 36.328859 127.862931
30.714073 26.396763 134.056206
29.771561 15.345244 136.784246
27.872701 4.637307 136.018632
25.202610 -4.531672 132.424930
22.016628 -11.526390 127.037786
18.577772 -16.282710 120.885337
15.109602 -19.124466 114.747824
11.774052 -20.539659 109.092864
8.670244 -21.016261 104.127280
5.845031 -20.959930 99.888131
3.307216 -20.672448 96.324670
1.040719 -20.361770 93.354722
-0.985089 -20.162738 90.896880
-2.808062 -20.157576 88.885779
-4.468407 -20.392050 87.277410
-6.005562 -20.886615 86.049377
-7.456222 -21.643135 85.198934
-8.853010 -22.648074 84.740155
-10.223438 -23.872936 84.700647
-11.588902 -25.272630 85.117615
-12.963552 -26.782431 86.032683
-14.352935 -28.314443 87.484770
-15.752468 -29.754880 89.500286
-17.145907 -30.964085 92.080417
-18.504194 -31.781726 95.186237
-19.785263 -32.039651 98.723986
-20.935523 -31.583762 102.534898
-21.893672 -30.303508 106.395426
-22.597123 -28.163385 110.033280
-22.990519 -25.226761 113.160972
-23.034900 -21.661244 115.521733
-22.715312 -17.719091 116.935566
-22.044685 -13.695294 117.330355
-21.062745 -9.875547 116.747369
-19.830261 -6.490438 115.320575
-18.420310 -3.688504 113.239117
-16.908932 -1.531920 110.706749
-15.367169 -0.010100 107.909630
-13.855687 0.937630 104.997717
-12.422140 1.398558 102.079139
-11.100856 1.467467 99.223600
-9.914056 1.233689 96.470334
-8.873923 0.773903 93.837104
-7.984924 0.149228 91.328219
-7.246052 -0.594953 88.940740
-6.652789 -1.427699 86.668832
-6.198725 -2.330613 84.506582
-5.876835 -3.295866 82.449718
-5.680455 -4.324395 80.496630
-5.604008 -5.424390 78.649039
-5.643524 -6.610075 76.912559
-5.797020 -7.900742 75.297333
-6.064747 -9.319924 73.818906
-6.449345 -10.894593 72.499415
-6.955898 -12.654176 71.369221
-7.591869 -14.629123 70.469023
-8.366873 -16.848644 69.852468
-9.292189 -19.337079 69.589163
-10.379884 -22.108211 69.767743
-11.641342 -25.156652 70.498235
-13.084940 -28.445442 71.912270
-14.712556 -31.889402 74.158625
-16.514642 -35.334983 77.390303
-18.463802 -38.540061 81.738329
-20.507361 -41.161686 87.267980
-22.560389 -42.765570 93.917599
-24.502069 -42.874895 101.430926
-26.179505 -41.070593 109.310510
-27.422949 -37.133064 116.833679
-28.073288 -31.178135 123.165245
-28.016533 -23.711564 127.557923
-27.213650 -15.543728 129.567124
-25.712926 -7.579488 129.173927
-23.638804 -0.578377 126.752124
-21.162208 5.003745 122.907471
-18.464932 9.041365 118.282365
-15.710306 11.662865 113.411781
-13.026267 13.136123 108.662404
-10.500497 13.769055 104.238798
-8.183785 13.846841 100.223021
-6.097289 13.603757 96.620199
-4.240588 13.218034 93.395848
-2.598809 12.818394 90.501154
-1.148216 12.494598 87.887742
0.139757 12.307971 85.515061
1.295786 12.300263 83.353310
2.350935 12.500485 81.384057
3.335665 12.929887 79.599923
4.279331 13.605370 78.004155
5.209978 14.541574 76.610502
6.154310 15.751796 75.443605
7.137681 17.247693 74.539951
8.184006 19.037644 73.949290
9.315432 21.123419 73.736304
10.551639 23.494747 73.982000
11.908560 26.121272 74.783972
13.396320 28.941582 76.254018
15.016188 31.849577 78.510912
16.756456 34.679783 81.665365
18.587406 37.195588 85.794158
20.456058 39.087747 90.902040
22.282200 39.993659 96.874773
23.958068 39.547907 103.435384
25.354558 37.466800 110.126063
26.336002 33.651424 116.342555
26.782749 28.270685 121.435527
26.616519 21.775520 124.860438
25.820064 14.816739 126.320024
24.443172 8.088664 125.833299
22.592238 2.164772 123.699458
20.407693 -2.606662 120.381754
18.037865 -6.119231 116.371918
15.617328 -8.456696 112.088647
13.253879 -9.814056 107.830989
11.024100 -10.425888 103.777814
8.975108 -10.517898 100.012544
7.129559 -10.282289 96.554677
5.491629 -9.870340 93.387417
4.052608 -9.394756 90.477631
2.795496 -8.936225 87.788339
1.698475 -8.550897 85.285506
0.737368 -8.277239 82.941108
-0.112742 -8.141705 80.734036
-0.876523 -8.163215 78.649952
-1.577874 -8.356590 76.680772
-2.239737 -8.735155 74.824187
-2.884151 -9.312699 73.083460
-3.532452 -10.104901 71.467609
-4.205568 -11.130310 69.992092
-4.924363 -12.410836 68.680053
-5.709963 -13.971678 67.564219
-6.584008 -15.840427 66.689523
-7.568742 -18.044962 66.116498
-8.686809 -20.609481 65.925341
-9.960561 -23.547768 66.220318
-11.410621 -26.852465 67.133574
-13.053301 -30.479049 68.826459
-14.896447 -34.323557 71.484933
-16.933281 -38.194806 75.303555
-19.134073 -41.785704 80.450736
-21.436270 -44.655365 87.008455
-23.735205 -46.243016 94.886358
-25.879649 -45.940692 103.727523
-27.678365 -43.241921 112.850225
-28.923228 -37.944876 121.290321
-29.428995 -30.327732 127.989515
-29.079787 -21.178314 132.094855
-27.863729 -11.611463 133.235181
-25.878781 -2.739832 131.618790
-23.306406 4.632047 127.901348
-20.366031 10.146894 122.919000
-17.269925 13.848074 117.438497
-14.192590 16.030168 112.018835
-11.258170 17.083902 106.988200
-8.541733 17.388789 102.489420
-6.077929 17.260746 98.545409
-3.871750 16.938983 95.116249
-1.908399 16.593459 92.138654
-0.161076 16.339593 89.549057
1.403430 16.253183 87.295090
2.820971 16.382659 85.340084
4.127651 16.758070 83.663965
5.358359 17.397068 82.262653
6.545892 18.308347 81.147087
7.720381 19.492954 80.342370
8.908802 20.943652 79.887081
10.134381 22.642460 79.832511
11.415734 24.556339 80.241232
12.765599 26.631162 81.184152
14.189033 28.784373 82.734842
15.681071 30.897433 84.959713
17.223958 32.810236 87.902756
18.784344 34.321076 91.564422
20.311208 35.196968 95.876407
21.735659 35.199038 100.677720
22.973995 34.124712 105.701677
23.935123 31.861517 110.585909
24.532398 28.437763 114.914255
24.698131 24.048554 118.288147
24.397215 19.038701 120.408998
23.635540 13.840194 121.141960
22.460194 8.883573 120.535462
20.951237 4.515586 118.790421
19.207915 0.950453 116.195640
17.333599 -1.736458 113.057078
15.423266 -3.582301 109.643916
13.555520 -4.695940 106.160792
11.789284 -5.218545 102.743283
10.164114 -5.294189 99.467851
8.702705 -5.052222 96.367509
7.414347 -4.599348 93.447257
6.298462 -4.018100 90.696473
5.347772 -3.368820 88.097558
4.550884 -2.693105 85.631313
3.894287 -2.017517 83.279870
3.363817 -1.356962 81.028007
2.945687 -0.717520 78.863506
2.627176 -0.098667 76.777003
2.397075 0.505058 74.761637
2.245950 1.102862 72.812662
2.166290 1.706907 70.927119
2.152579 2.331862 69.103621
2.201333 2.994725 67.342266
2.311136 3.714887 65.644712
2.482672 4.514389 64.014419
2.718807 5.418351 62.457112
3.024694 6.455534 60.981500
3.407934 7.658998 59.600365
3.878789 9.066779 58.332119
4.450427 10.722470 57.203027
5.139194 12.675490 56.250307
5.964853 14.980661 55.526401
6.950698 17.696448 55.104724
8.123397 20.880809 55.087119
9.512255 24.582944 55.612964
11.147485 28.828434 56.869077
13.056757 33.594400 59.097877
15.259095 38.771034 62.598035
17.754935 44.107822 67.706677
20.511439 49.149851 74.745765
23.443457 53.186028 83.912046
26.393788 55.257565 95.101267
29.121936 54.298618 107.700267
31.316172 49.461542 120.459016
32.642609 40.566622 131.617337
32.829228 28.434687 139.389492
31.754776 14.793439 142.644865
29.495225 1.689819 141.366549
26.298630 -9.253687 136.563029
22.503692 -17.275300 129.732187
18.447825 -22.435538 122.276971
14.403707 -25.290534 115.177994
10.555533 -26.547942 108.953795
7.004689 -26.848754 103.778714
3.789003 -26.681319 99.630172
0.903961 -26.377087 96.402108
-1.679611 -26.139792 93.972882
-4.002737 -26.079944 92.237920
-6.109717 -26.243045 91.120791
-8.042643 -26.629081 90.572888
-9.837903 -27.204493 90.567687
-11.523895 -27.908872 91.092461
-13.119420 -28.658719 92.138585
-14.632549 -29.350424 93.690821
-16.059911 -29.864563 95.715965
-17.386613 -30.073349 98.151823
-18.587079 -29.852552 100.898361
-19.627166 -29.097973 103.813803
-20.467811 -27.744657 106.718682
-21.070131 -25.784785 109.409890
-21.401450 -23.278664 111.684128
-21.441246 -20.353598 113.366537
-21.185739 -17.188503 114.337252
-20.649962 -13.986905 114.548085
-19.866796 -10.945371 114.024436
-18.883209 -8.225972 112.852670
-17.754718 -5.939313 111.157980
-16.539375 -4.140313 109.079908
-15.292470 -2.834653 106.751772
-14.062694 -1.991479 104.287333
-12.889986 -1.557776 101.775031
-11.804895 -1.471140 99.278124
-10.829074 -1.669385 96.838387
-9.976468 -2.096720 94.481282
-9.254840 -2.707036 92.221159
-8.667346 -3.465101 90.065739
-8.214016 -4.346426 88.019619
-7.893030 -5.336392 86.086870
-7.701781 -6.429035 84.272911
-7.637707 -7.625716 82.585920
-7.698919 -8.933790 81.037975
-7.884644 -10.365246 79.646135
-8.195490 -11.935267 78.433581
-8.633540 -13.660549 77.430891
-9.202255 -15.557165 76.677483
-9.906156 -17.637683 76.223114
-10.750205 -19.907185 76.129237
-11.738795 -22.357787 76.469732
-12.874239 -24.961338 77.330236
-14.154604 -27.660194 78.804820
-15.570800 -30.356616 80.988271
-17.102936 -32.902485 83.961916
-18.716192 -35.092886 87.771238
-20.356886 -36.669325 92.395285
-21.949984 -37.339999 97.711816
-23.399875 -36.823233 103.468331
-24.596341 -34.913538 109.275353
-25.426861 -31.556726 114.639366
-25.794230 -26.906235 119.042325
-25.635623 -21.328427 122.052194
-24.937088 -15.340525 123.425663
-23.738017 -9.497253 123.159182
-22.123670 -4.270305 121.466898
-20.208524 0.033218 118.700477
-18.116351 3.291793 115.250187
-15.962824 5.539218 111.464944
-13.844091 6.909435 107.609374
-11.831833 7.581463 103.855510
-9.973423 7.738401 100.296287
-8.295131 7.543524 96.967479
-6.806592 7.130251 93.869123
-5.505342 6.600996 90.982329
-4.380778 6.030583 88.280653
-3.417311 5.471353 85.736890
-2.596734 4.958392 83.326547
-1.899874 4.514141 81.029217
-1.307705 4.152198 78.828764
-0.802020 3.880320 76.712912
-0.365792 3.702746 74.672634
0.016692 3.621989 72.701530
0.359862 3.640206 70.795304
0.677009 3.760287 68.951382
0.980504 3.986722 67.168693
1.282076 4.326346 65.447598
1.593129 4.789010 63.790005
1.925092 5.388227 62.199654
2.289797 6.141830 60.682644
2.699879 7.072658 59.248240
3.169221 8.209256 57.910071
3.713399 9.586553 56.687853
4.350167 11.246394 55.609853
5.099911 13.237688 54.716322
5.986055 15.615777 54.064256
7.035290 18.440250 53.733797
8.277461 21.770003 53.836544
9.744777 25.653562 54.525643
11.469839 30.111753 56.006577
13.481678 35.108862 58.545483
15.798701 40.508303 62.467943
18.417274 46.011587 68.135018
21.295022 51.088692 75.876100
24.329734 54.928524 85.856075
27.338824 56.469334 97.871936
30.050858 54.590791 111.130840
32.126170 48.509999 124.154077
33.219522 38.272467 135.002183
33.076063 25.029651 141.884768
31.620468 10.789360 143.889129
28.988000 -2.320974 141.340775
25.477033 -12.815803 135.539457
21.452577 -20.175509 128.110786
17.253257 -24.676786 120.431361
13.136433 -27.001880 113.378803
9.264768 -27.898939 107.363065
5.719135 -27.996815 102.478768
2.521215 -27.749655 98.657515
-0.344570 -27.450738 95.773278
-2.913917 -27.269121 93.700061
-5.230685 -27.285515 92.336404
-7.339098 -27.519375 91.610932
-9.278816 -27.946723 91.478363
-11.081793 -28.510886 91.911104
-12.770238 -29.128935 92.888754
-14.355279 -29.696466 94.386514
-15.836222 -30.093134 96.363164
-17.200542 -30.190999 98.749720
-18.424849 -29.867016 101.440639
-19.477168 -29.019709 104.290308
-20.320720 -27.588105 107.117668
-20.919101 -25.568833 109.720719
-21.242273 -23.025926 111.900001
-21.272375 -20.088480 113.486600
-21.008070 -16.934450 114.367452
-20.466377 -13.763591 114.500517
-19.681504 -10.766646 113.915403
-18.701017 -8.099061 112.700111
-17.580358 -5.865305 110.979021
-16.376990 -4.115564 108.889100
-15.145305 -2.852570 106.560238
-13.932986 -2.044205 104.102718
-12.779004 -1.637493 101.601985
-11.713081 -1.570916 99.119028
-10.756229 -1.783597 96.694110
-9.921948 -2.221176 94.351822
-9.217727 -2.838904 92.106139
-8.646602 -3.602744 89.964749
-8.208594 -4.489196 87.932443
-7.901961 -5.484427 86.013625
-7.724232 -6.583068 84.214144
-7.673015 -7.786908 82.542668
-7.746610 -9.103570 81.011833
-7.944432 -10.545150 79.639325
-8.267258 -12.126766 78.449031
-8.717312 -13.864831 77.472333
-9.298142 -15.774857 76.749537
-10.014276 -17.868476 76.331355
-10.870569 -20.149334 76.280187
-11.871153 -22.607470 76.670712
-13.017870 -25.211860 77.588963
-14.308042 -27.901116 79.128610
-15.731512 -30.572959 81.382666
-17.266966 -33.074324 84.428608
-18.877840 -35.195839 88.305300
-20.508531 -36.676609 92.982068
-22.082227 -37.226573 98.324413
-23.502159 -36.572052 104.067088
-24.658171 -34.522722 109.811086
-25.439534 -31.045084 115.061095
-25.752718 -26.313940 119.308268
-25.540009 -20.710897 122.140340
-24.792996 -14.756726 123.339325
-23.555787 -8.996800 122.924875
-21.916537 -3.884453 121.125693
-19.990428 0.293953 118.296973
-17.900028 3.434125 114.823448
-15.758586 5.580620 111.043675
-13.659353 6.871674 107.211168
-11.671226 7.485847 103.488674
-9.839247 7.603115 99.962622
-8.187930 7.382638 96.664922
-6.725722 6.953768 93.593760
-5.449443 6.415389 90.729706
-4.348146 5.839482 88.046515
-3.406171 5.276193 85.517513
-2.605426 4.758937 83.118827
-1.926985 4.308883 80.830625
-1.352147 3.938632 78.637232
-0.863089 3.655116 76.526708
-0.443205 3.461838 74.490227
-0.077230 3.360592 72.521461
0.248791 3.352779 70.616062
0.547641 3.440440 68.771272
0.831147 3.627078 66.985686
1.110442 3.918357 65.259155
1.396269 4.322734 63.592843
1.699313 4.852059 61.989437
2.030559 5.522205 60.453564
2.401678 6.353727 58.992431
2.825443 7.372577 57.616801
3.316171 8.610832 56.342407
3.890193 10.107389 55.191976
4.566339 11.908445 54.198108
5.366401 14.067486 53.407295
6.315499 16.644224 52.885461
7.442239 19.701573 52.725375
8.778400 23.299097 53.056127
10.357770 27.480502 54.054313
12.213474 32.251674 55.955195
14.372833 37.544849 59.059256
16.848467 43.165123 63.724530
19.624298 48.720440 70.327590
22.635954 53.550202 79.169046
25.747750 56.695100 90.302575
28.734007 56.985280 103.299522
31.279853 53.330579 117.041580
33.019920 45.209113 129.732845
33.621869 33.144530 139.316109
32.891386 18.793253 144.230594
30.845867 4.420864 144.081121
27.710611 -7.967810 139.734118
23.839456 -17.271813 132.797084
19.608144 -23.379255 124.908905
15.332289 -26.833942 117.276038
11.231274 -28.418527 110.566202
7.429825 -28.868651 105.024798
3.978510 -28.750866 100.648219
0.878173 -28.448156 97.323529
-1.899213 -28.191672 94.913356
-4.395314 -28.101290 93.296744
-6.655266 -28.219401 92.382724
-8.721184 -28.534443 92.109433
-10.628091 -28.995736 92.436352
-12.401345 -29.522604 93.333426
-14.055024 -30.010827 94.768779
-15.591070 -30.339215 96.696017
-16.999234 -30.378576 99.042323
-18.258067 -30.004594 101.699280
-19.337234 -29.114720 104.519116
-20.201358 -27.647208 107.319210
-20.815236 -25.598200 109.896554
-21.149887 -23.031435 112.051202
-21.188379 -20.075743 113.614216
-20.930187 -16.908696 114.472846
-20.393016 -13.729453 114.585517
-19.611627 -10.727938 113.982269
-18.634005 -8.058643 112.751364
-17.515874 -5.825065 111.017203
-16.314866 -4.076521 108.916558
-15.085451 -2.815047 106.578969
-13.875324 -2.008029 104.114297
-12.723433 -1.602180 101.607566
-11.659454 -1.535815 99.119387
-10.704346 -1.747992 96.689708
-9.871560 -2.184348 94.342868
-9.168543 -2.800166 92.092646
-8.598294 -3.561456 89.946570
-8.160806 -4.444770 87.909295
-7.854320 -5.436327 85.985097
-7.676350 -6.530815 84.179690
-7.624499 -7.730088 82.501599
-7.697069 -9.041848 80.963289
-7.893484 -10.478308 79.582253
-8.214548 -12.054752 78.382155
-8.662521 -13.787837 77.394127
-9.241018 -15.693430 76.658211
-9.954665 -17.783670 76.224869
-10.808464 -20.062906 76.156304
-11.806760 -22.522118 76.527134
-12.951687 -25.131498 77.423591
-14.240963 -27.831122 78.939965
-15.664933 -30.520324 81.170545
-17.202893 -33.047552 84.194964
-18.818949 -35.204388 88.055295
-20.458145 -36.729659 92.725053
-22.044132 -37.331017 98.074415
-23.480222 -36.729903 103.842196
-24.655744 -34.728633 109.631234
-25.458727 -31.285124 114.944244
-25.793733 -26.566749 119.265920
-25.600785 -20.951517 122.174106
-24.869338 -14.962006 123.440234
-23.641989 -9.150280 123.075890
-22.006303 -3.978833 121.306316
-20.077802 0.257293 118.487938
-17.980072 3.447704 115.009869
-15.827707 5.634059 111.216138
-13.715316 6.954374 107.365221
-11.712957 7.588661 103.623514
-9.866540 7.719055 100.079677
-8.201159 7.506944 96.766694
-6.725578 7.083633 93.683051
-5.436741 6.549587 90.809174
-4.323677 5.978001 88.118476
-3.370606 5.419942 85.583895
-2.559250 4.909540 83.181203
-1.870452 4.468544 80.890287
-1.285255 4.110067 78.695274
-0.785551 3.841534 76.584114
-0.354433 3.666968 74.547951
0.023692 3.588745 72.580512
0.363133 3.608947 70.677590
0.677067 3.730423 68.836668
0.977757 3.957647 67.056703
1.276837 4.297453 65.338069
1.585624 4.759696 63.682659
1.915467 5.357897 62.094188
2.278128 6.109896 60.578704
2.686181 7.038539 59.145401
3.153451 8.172380 57.807806
3.695465 9.546367 56.585501
4.329934 11.202383 55.506569
5.077212 13.189414 54.611026
5.960703 15.562947 53.955563
7.007100 18.382830 53.619944
8.246281 21.708400 53.715321
9.710542 25.588903 54.394360
11.432646 30.046288 55.862116
13.441905 35.046507 58.384548
15.757171 40.455282 62.287668
18.375457 45.976974 67.934148
21.255255 51.084429 75.656914
24.295363 54.968138 85.626922
27.314110 56.564451 97.649465
30.040437 54.745251 110.939923
32.133960 48.713495 124.022936
33.247279 38.498281 134.952385
33.122255 25.240825 141.920583
31.680227 10.951977 143.993983
29.054366 -2.225592 141.484414
25.542841 -12.787761 135.690790
21.512028 -20.201943 128.247766
17.302601 -24.740453 120.543786
13.173858 -27.087430 113.465848
9.289892 -27.995456 107.429233
5.732433 -28.097736 102.530615
2.523576 -27.851604 98.701770
-0.352121 -27.552229 95.816043
-2.930358 -27.369512 93.746625
-5.255040 -27.384263 92.391301
-7.370418 -27.615534 91.678025
-9.316116 -28.038596 91.560868
-11.123975 -28.595817 92.011481
-12.816007 -29.203216 93.008472
-14.403059 -29.755398 94.525691
-15.884104 -30.131301 96.520149
-17.246267 -30.202794 98.920689
-18.465862 -29.847444 101.619375
-19.510751 -28.965386 104.468321
-20.344215 -27.498281 107.284804
-20.930187 -25.446150 109.866288
-21.239279 -22.876614 112.014273
-21.254534 -19.921800 113.562325
-20.975669 -16.761435 114.400988
-20.420744 -13.595392 114.492212
-19.624841 -10.612934 113.869167
-18.636117 -7.966908 112.622357
-17.510275 -5.758730 110.877337
-16.304728 -4.035724 108.771042
-15.073578 -2.798370 106.432469
-13.864067 -2.013075 103.970564
-12.714664 -1.626135 101.469356
-11.654600 -1.575883 98.988572
-10.704445 -1.801696 96.567476
-9.877337 -2.249693 94.229958
-9.180490 -2.875702 91.989547
-8.616746 -3.646276 89.853696
-8.186005 -4.538468 87.827119
-7.886467 -5.538935 85.914255
-7.715648 -6.642728 84.121068
-7.671184 -7.851986 82.456408
-7.751429 -9.174605 80.933145
-7.955870 -10.622887 79.569259
-8.285364 -12.212070 78.388992
-8.742215 -13.958589 77.424151
-9.330039 -15.877848 76.715547
-10.053406 -17.981191 76.314473
-10.917173 -20.271730 76.283963
-11.925406 -22.738628 76.699339
-13.079781 -25.349554 77.647172
-14.377326 -28.041288 79.221381
-15.807412 -30.709154 81.514653
-17.348047 -33.197246 84.603167
-18.961776 -35.293260 88.523077
-20.591934 -36.733991 93.239241
-22.160600 -37.228789 98.610979
-23.570079 -36.506347 104.365907
-24.709789 -34.382542 110.098642
-25.469381 -30.833600 115.310620
-25.756692 -26.045580 119.494981
-25.516258 -20.409571 122.247196
-24.742385 -14.450843 123.360956
-23.481762 -8.712901 122.867981
-21.824426 -3.641991 121.005918
-19.886457 0.484944 118.133955
-17.790345 3.572391 114.636168
-15.648546 5.671208 110.847478
-13.553136 6.923002 107.016702
-11.571751 7.507296 103.302221
-9.748282 7.603474 99.787103
-8.106301 7.369340 96.501025
-6.653543 6.932679 93.440897
-5.386334 6.390905 90.586694
-4.293405 5.814760 87.912009
-3.358912 5.253417 85.390240
-2.564677 4.739567 82.997696
-1.891751 4.293866 80.714756
-1.321460 3.928568 78.525949
-0.836024 3.650394 76.419511
-0.418895 3.462739 74.386762
-0.054865 3.367371 72.421493
0.269968 3.365731 70.519454
0.568350 3.459950 68.677974
0.852080 3.653670 66.895729
1.132283 3.952740 65.172658
1.419717 4.365837 63.510027
1.725101 4.905083 61.910658
2.059478 5.586663 60.379350
2.434607 6.431499 58.923552
2.863375 7.465961 57.554363
3.360245 8.722599 56.287983
3.941728 10.240819 55.147800
4.626868 12.067341 54.167339
5.437693 14.256122 53.394384
6.399582 16.867184 52.896648
7.541382 19.963363 52.769329
8.895055 23.603403 53.144735
10.494414 27.828852 54.203529
12.372305 32.641198 56.185708
14.555219 37.964817 59.396443
17.054053 43.592134 64.196657
19.849696 49.112826 70.960619
22.873064 53.843871 79.976182
25.982097 56.805593 91.267933
28.944015 56.822856 104.359842
31.438448 52.832351 118.077693
33.099598 44.379834 130.587546
33.602584 32.080183 139.844706
32.767893 17.660041 144.362034
30.630162 3.392636 143.847572
27.427751 -8.773339 139.246913
23.519397 -17.818212 132.190932
19.278104 -23.694647 124.294377
15.012472 -26.977166 116.720723
10.934058 -28.451252 110.099186
7.161032 -28.841129 104.650213
3.739347 -28.698382 100.357934
0.667033 -28.392832 97.105537
-2.085385 -28.145802 94.756151
-4.560106 -28.070409 93.191046
-6.802218 -28.204537 92.321751
-8.853440 -28.533591 92.088495
-10.748198 -29.004759 92.452160
-12.511132 -29.535797 93.383304
-14.155547 -30.021346 94.849852
-15.682596 -30.339548 96.804439
-17.081282 -30.361169 99.172621
-18.329513 -29.962700 101.843942
-19.396502 -29.043426 104.668580
-20.246682 -27.544468 107.462390
-20.844997 -25.465605 110.021921
-21.162960 -22.874404 112.148264
-21.184424 -19.902959 113.675049
-20.909831 -16.730816 114.493231
-20.357869 -13.557409 114.565344
-19.564132 -10.571299 113.925112
-18.577165 -7.924441 112.663412
-17.452931 -5.717311 110.905916
-16.248994 -3.996364 108.789433
-15.019517 -2.761379 106.442655
-13.811738 -1.978258 103.974136
-12.664087 -1.592973 101.467494
-11.605732 -1.543692 98.982083
-10.657181 -1.769728 96.556854
-9.831509 -2.217208 94.215445
-9.135879 -2.842004 91.971192
-8.573089 -3.610729 89.831393
-8.143007 -4.500503 87.800635
-7.843810 -5.498049 85.883241
-7.673000 -6.598486 84.085060
-7.628207 -7.804027 82.414815
-7.707787 -9.122656 80.885238
-7.911237 -10.566789 79.514147
-8.239439 -12.151823 78.325601
-8.694734 -13.894417 77.351206
-9.280800 -15.810294 76.631564
-10.002299 -17.911242 76.217773
-10.864218 -20.200984 76.172734
-11.870813 -22.669492 76.571756
-13.024017 -25.285463 77.501631
-14.321196 -27.986893 79.056874
-15.752152 -30.670425 81.331326
-17.295404 -33.181335 84.403073
-18.914048 -35.307972 88.311034
-20.551933 -36.786682 93.023611
-22.131480 -37.324625 98.403960
-23.554994 -36.646142 104.182878
-24.711375 -34.560774 109.956132
-25.489150 -31.037606 115.223016
-25.794503 -26.256799 119.470807
-25.570066 -20.606975 122.286465
-24.808404 -14.615521 123.454915
-23.555035 -8.831989 123.001515
-21.899620 -3.710463 121.161542
-19.958626 0.464966 118.295686
-17.855471 3.593963 114.791992
-15.703777 5.725279 110.990074
-13.596760 7.000610 107.142871
-11.603013 7.600876 103.411716
-9.767128 7.707370 99.881424
-8.113126 7.479804 96.582468
-6.648980 7.047603 93.511928
-5.371090 6.509492 90.649607
-4.268144 5.937216 87.968779
-3.324178 5.380708 85.442499
-2.520840 4.873249 83.046774
-1.838975 4.435980 80.761747
-1.259675 4.081592 78.571786
-0.764914 3.817235 76.465040
-0.337872 3.646765 74.432817
0.036946 3.572471 72.468966
